age,race,filename,split
43,0,43_0_0_20170104183504030.jpg,train
90,0,90_0_0_20170111210753614.jpg,train
34,0,34_0_0_20170109002826967.jpg,train
29,0,29_0_0_20170119195149987.jpg,train
26,0,26_1_0_20170116184526152.jpg,train
23,2,23_1_2_20170105162602515.jpg,train
35,2,35_0_2_20170116181329511.jpg,train
21,1,21_0_1_20170114032018810.jpg,train
60,0,60_0_0_20170117153701292.jpg,train
47,0,47_0_0_20170117165141482.jpg,train
45,0,45_0_0_20170117170928114.jpg,train
24,3,24_1_3_20170117145425107.jpg,train
26,0,26_0_0_20170117152350379.jpg,train
36,3,36_0_3_20170104220651390.jpg,train
23,0,23_1_0_20170116221812669.jpg,train
30,0,30_0_0_20170117130646482.jpg,train
26,0,26_0_0_20170117172041755.jpg,train
21,3,21_1_3_20170117142617306.jpg,train
24,1,24_0_1_20170114030108935.jpg,train
22,1,22_0_1_20170114032251671.jpg,train
57,0,57_0_0_20170117140047588.jpg,train
26,3,26_0_3_20170119174937595.jpg,train
28,4,28_1_4_20170103225950647.jpg,train
34,1,34_1_1_20170116020412962.jpg,train
26,3,26_1_3_20170104235102538.jpg,train
1,0,1_1_0_20170109193024658.jpg,train
35,0,35_0_0_20170117145224204.jpg,train
16,0,16_0_0_20170110231814139.jpg,train
76,0,76_1_0_20170110131747399.jpg,train
40,0,40_1_0_20170104174233331.jpg,train
26,3,26_1_3_20170109133227729.jpg,train
23,0,23_1_0_20170112234313416.jpg,train
32,1,32_1_1_20170112215410367.jpg,train
34,0,34_0_0_20170117134857915.jpg,train
27,2,27_1_2_20170119193351465.jpg,train
28,3,28_0_3_20170119194505829.jpg,train
23,0,23_1_0_20170103163102400.jpg,train
34,1,34_1_1_20170117132708007.jpg,train
1,2,1_0_2_20161219190110523.jpg,train
42,1,42_0_1_20170113190548728.jpg,train
30,0,30_1_0_20170116211836902.jpg,train
5,2,5_1_2_20161219203429011.jpg,train
24,1,24_0_1_20170116002302626.jpg,train
22,4,22_1_4_20170103234706499.jpg,train
40,0,40_1_0_20170112233604223.jpg,train
2,2,2_1_2_20161219222227663.jpg,train
26,1,26_0_1_20170113135532482.jpg,train
1,3,1_0_3_20161220145213471.jpg,train
30,1,30_0_1_20170117202835519.jpg,train
30,0,30_1_0_20170117131057509.jpg,train
28,2,28_1_2_20170116172601009.jpg,train
22,3,22_1_3_20170119152638326.jpg,train
26,1,26_1_1_20170116231444253.jpg,train
55,0,55_1_0_20170117155022829.jpg,train
30,0,30_0_0_20170116211705711.jpg,train
4,4,4_1_4_20161221200021608.jpg,train
21,1,21_1_1_20170114030624147.jpg,train
26,0,26_0_0_20170116180418155.jpg,train
18,0,18_0_0_20170103201519511.jpg,train
26,4,26_0_4_20170103235429853.jpg,train
26,0,26_0_0_20170117152347004.jpg,train
25,1,25_0_1_20170116002228362.jpg,train
2,0,2_0_0_20170110213250253.jpg,train
23,0,23_1_0_20170116221828462.jpg,train
22,0,22_1_0_20170109213059848.jpg,train
3,0,3_0_0_20170110212748579.jpg,train
1,2,1_1_2_20161221192810669.jpg,train
29,0,29_1_0_20170117134713969.jpg,train
40,0,40_1_0_20170117154711395.jpg,train
50,0,50_1_0_20170109012542626.jpg,train
28,3,28_1_3_20170117184127794.jpg,train
54,3,54_0_3_20170117171017251.jpg,train
50,0,50_0_0_20170117152322862.jpg,train
26,1,26_1_1_20170116231226803.jpg,train
51,0,51_0_0_20170111203742983.jpg,train
70,0,70_0_0_20170120223341037.jpg,train
18,0,18_0_0_20170105183259439.jpg,train
32,2,32_1_2_20170117134733341.jpg,train
26,1,26_1_1_20170113012239224.jpg,train
27,2,27_0_2_20170119193332498.jpg,train
2,2,2_0_2_20161219203126700.jpg,train
16,0,16_1_0_20170109213604149.jpg,train
18,0,18_1_0_20170109212756182.jpg,train
40,1,40_0_1_20170117170640870.jpg,train
29,0,29_0_0_20170116214300022.jpg,train
1,2,1_1_2_20161219212526926.jpg,train
29,3,29_0_3_20170119195344995.jpg,train
35,0,35_0_0_20170117130116812.jpg,train
42,0,42_0_0_20170117171631214.jpg,train
8,0,8_0_0_20170103210815996.jpg,train
1,2,1_1_2_20161219162113982.jpg,train
27,1,27_1_1_20170112234238832.jpg,train
2,2,2_1_2_20161219222249678.jpg,train
23,3,23_1_3_20170119164539192.jpg,train
85,0,85_1_0_20170110181324285.jpg,train
34,3,34_1_3_20170119200846595.jpg,train
3,4,3_1_4_20161221193538039.jpg,train
28,1,28_0_1_20170113145447677.jpg,train
23,1,23_0_1_20170114032011297.jpg,train
35,0,35_1_0_20170117191520420.jpg,train
10,0,10_0_0_20170103200522151.jpg,train
28,0,28_0_0_20170117180237845.jpg,train
35,3,35_1_3_20170117182841270.jpg,train
35,4,35_0_4_20170117132531670.jpg,train
21,3,21_0_3_20170104230524803.jpg,train
72,0,72_1_0_20170110142532852.jpg,train
28,3,28_0_3_20170119194514838.jpg,train
53,0,53_1_0_20170110122130739.jpg,train
32,0,32_1_0_20170117134801098.jpg,train
35,1,35_0_1_20170113134314369.jpg,train
25,3,25_1_3_20170117164722928.jpg,train
23,2,23_1_2_20170116173150921.jpg,train
35,2,35_1_2_20170116191223232.jpg,train
38,0,38_0_0_20170113210604697.jpg,train
28,0,28_0_0_20170117020854365.jpg,train
23,0,23_0_0_20170119163828336.jpg,train
22,2,22_1_2_20170103212729188.jpg,train
30,0,30_0_0_20170105164847516.jpg,train
22,1,22_0_1_20170113132532656.jpg,train
52,0,52_0_0_20170116233057278.jpg,train
45,0,45_1_0_20170120221126908.jpg,train
28,0,28_1_0_20170117144930395.jpg,train
24,1,24_1_1_20170115234948897.jpg,train
24,4,24_0_4_20170113151020448.jpg,train
30,1,30_0_1_20170113152824163.jpg,train
28,3,28_1_3_20170109134902771.jpg,train
35,0,35_0_0_20170117175758802.jpg,train
26,0,26_1_0_20170117191528652.jpg,train
26,4,26_0_4_20170117153449084.jpg,train
36,3,36_0_3_20170119181330668.jpg,train
13,0,13_0_0_20170110232519225.jpg,train
31,0,31_0_0_20170103183951893.jpg,train
23,0,23_1_0_20170116221815459.jpg,train
26,3,26_1_3_20170119193118067.jpg,train
27,1,27_1_1_20170117193211345.jpg,train
26,1,26_0_1_20170117170851628.jpg,train
21,0,21_1_0_20170112233610183.jpg,train
25,2,25_1_2_20170116175250125.jpg,train
1,3,1_1_3_20161219224951912.jpg,train
52,0,52_0_0_20170104170644217.jpg,train
21,1,21_0_1_20170120133601830.jpg,train
8,0,8_0_0_20170110225358551.jpg,train
26,3,26_1_3_20170119193105762.jpg,train
54,0,54_1_0_20170117171700979.jpg,train
40,0,40_1_0_20170105172927477.jpg,train
25,1,25_1_1_20170112193002220.jpg,train
29,1,29_0_1_20170116194210361.jpg,train
72,0,72_0_0_20170111222416133.jpg,train
50,0,50_0_0_20170120221409269.jpg,train
8,0,8_0_0_20170110225017437.jpg,train
23,1,23_1_1_20170114034152328.jpg,train
42,3,42_0_3_20170113142222564.jpg,train
38,1,38_1_1_20170113005614349.jpg,train
26,1,26_0_1_20170116224835545.jpg,train
32,3,32_0_3_20170119192340778.jpg,train
57,0,57_0_0_20170117195457344.jpg,train
66,0,66_1_0_20170110143321085.jpg,train
24,2,24_1_2_20170116165511429.jpg,train
26,1,26_0_1_20170116205012718.jpg,train
32,3,32_0_3_20170119162651590.jpg,train
7,0,7_0_0_20170110215648859.jpg,train
26,0,26_1_0_20170117003314278.jpg,train
51,0,51_0_0_20170109012545153.jpg,train
35,0,35_0_0_20170117134939473.jpg,train
53,0,53_1_0_20170104170652531.jpg,train
32,0,32_1_0_20170117203136983.jpg,train
56,3,56_1_3_20170109142113189.jpg,train
24,4,24_1_4_20170117194920763.jpg,train
54,3,54_0_3_20170119210215231.jpg,train
30,1,30_0_1_20170113133238257.jpg,train
5,2,5_1_2_20161219195123491.jpg,train
27,2,27_1_2_20170116162537496.jpg,train
8,0,8_1_0_20170109204756399.jpg,train
22,1,22_1_1_20170103180755073.jpg,train
25,0,25_0_0_20170119171141465.jpg,train
2,0,2_0_0_20170110212905173.jpg,train
26,3,26_1_3_20170119192843266.jpg,train
1,2,1_0_2_20161219204108580.jpg,train
1,4,1_0_4_20161221195425649.jpg,train
31,1,31_0_1_20170116203947826.jpg,train
3,3,3_1_3_20161219230259272.jpg,train
25,0,25_0_0_20170117203843296.jpg,train
80,0,80_1_0_20170110131552667.jpg,train
28,3,28_1_3_20170119154512882.jpg,train
1,3,1_1_3_20161220143219502.jpg,train
26,3,26_0_3_20170119162753492.jpg,train
8,0,8_1_0_20170109202434032.jpg,train
53,0,53_1_0_20170116200916159.jpg,train
1,3,1_0_3_20161219225241152.jpg,train
17,0,17_0_0_20170110231830374.jpg,train
12,0,12_0_0_20170110225330874.jpg,train
45,0,45_1_0_20170109221158465.jpg,train
4,0,4_1_0_20170109192248839.jpg,train
85,0,85_1_0_20170109151120998.jpg,train
8,0,8_0_0_20170110215640027.jpg,train
24,2,24_1_2_20161219201505604.jpg,train
28,2,28_1_2_20170116165514344.jpg,train
22,0,22_1_0_20170112233719345.jpg,train
26,0,26_1_0_20170116234828566.jpg,train
22,0,22_1_0_20170114025444380.jpg,train
32,3,32_0_3_20170104214518494.jpg,train
1,3,1_0_3_20161219224544080.jpg,train
1,0,1_1_0_20170109191709485.jpg,train
3,0,3_1_0_20170109190740324.jpg,train
9,0,9_0_0_20170110224838965.jpg,train
17,0,17_0_0_20170105183357879.jpg,train
33,0,33_1_0_20170105161501346.jpg,train
40,1,40_1_1_20170112205136114.jpg,train
17,1,17_0_1_20170116205618568.jpg,train
65,0,65_1_0_20170110131714147.jpg,train
26,1,26_0_1_20170113134249474.jpg,train
28,3,28_0_3_20170104230628769.jpg,train
8,0,8_1_0_20170109202316791.jpg,train
28,3,28_0_3_20170119194455730.jpg,train
26,0,26_0_0_20170116212048433.jpg,train
26,1,26_1_1_20170116224151345.jpg,train
50,0,50_0_0_20170117174607390.jpg,train
25,0,25_1_0_20170117135959687.jpg,train
26,1,26_0_1_20170117003204591.jpg,train
26,1,26_0_1_20170120134513055.jpg,train
64,0,64_0_0_20170109015151096.jpg,train
31,2,31_1_2_20170116191359803.jpg,train
26,1,26_1_1_20170117201147190.jpg,train
11,0,11_0_0_20170110225254975.jpg,train
32,1,32_0_1_20170113173419142.jpg,train
65,3,65_0_3_20170105180657742.jpg,train
24,2,24_0_2_20170116163417424.jpg,train
85,0,85_1_0_20170110184114479.jpg,train
20,0,20_0_0_20170120133547085.jpg,train
31,0,31_0_0_20170117133148137.jpg,train
80,0,80_1_0_20170110141723527.jpg,train
24,2,24_1_2_20170116164628750.jpg,train
26,1,26_1_1_20170116164358291.jpg,train
34,0,34_1_0_20170119151149436.jpg,train
76,0,76_0_0_20170111221823004.jpg,train
1,0,1_0_0_20170110213201721.jpg,train
36,3,36_0_3_20170117154320368.jpg,train
35,2,35_1_2_20170116180729528.jpg,train
26,1,26_0_1_20170116200714834.jpg,train
22,3,22_1_3_20170119163211532.jpg,train
20,0,20_1_0_20170109213411083.jpg,train
80,0,80_0_0_20170120225045833.jpg,train
32,0,32_0_0_20170117121829950.jpg,train
35,0,35_1_0_20170117185820075.jpg,train
27,2,27_0_2_20170104192852607.jpg,train
48,3,48_0_3_20170119192924313.jpg,train
45,1,45_0_1_20170113141830522.jpg,train
20,0,20_1_0_20170105183449767.jpg,train
26,3,26_0_3_20170119184256959.jpg,train
41,0,41_0_0_20170117131132677.jpg,train
26,0,26_1_0_20170117200909070.jpg,train
52,0,52_1_0_20170108235321768.jpg,train
25,3,25_1_3_20170117152026220.jpg,train
26,0,26_0_0_20170117172649700.jpg,train
26,1,26_0_1_20170113152847713.jpg,train
1,2,1_0_2_20161219203325644.jpg,train
51,0,51_0_0_20170117160749894.jpg,train
25,0,25_0_0_20170117191222353.jpg,train
42,0,42_0_0_20170113184108638.jpg,train
18,0,18_1_0_20170109212417557.jpg,train
3,0,3_1_0_20170109190525069.jpg,train
26,3,26_0_3_20170119180950828.jpg,train
31,2,31_1_2_20170117131205330.jpg,train
21,4,21_0_4_20161223214825003.jpg,train
1,2,1_0_2_20161219195737467.jpg,train
40,1,40_1_1_20170116231247019.jpg,train
75,0,75_0_0_20170111203722942.jpg,train
35,1,35_1_1_20170112213036050.jpg,train
28,2,28_1_2_20170109141410232.jpg,train
24,2,24_1_2_20170116174416603.jpg,train
26,0,26_0_0_20170117152804731.jpg,train
24,4,24_1_4_20170104005617062.jpg,train
2,0,2_0_0_20170109193359075.jpg,train
24,3,24_0_3_20170119164640918.jpg,train
29,3,29_0_3_20170119195115853.jpg,train
30,2,30_1_2_20170116165139757.jpg,train
43,1,43_0_1_20170116203818122.jpg,train
24,1,24_1_1_20170112231342878.jpg,train
37,3,37_0_3_20170119175010298.jpg,train
35,3,35_0_3_20170104220303838.jpg,train
26,1,26_1_1_20170112210330228.jpg,train
27,0,27_0_0_20170117202125551.jpg,train
55,3,55_1_3_20170119195255556.jpg,train
1,1,1_0_1_20170117130048013.jpg,train
34,3,34_0_3_20170119200817972.jpg,train
1,2,1_0_2_20161219200004228.jpg,train
15,0,15_1_0_20170109213427133.jpg,train
60,0,60_0_0_20170103182716210.jpg,train
26,3,26_1_3_20170104222922568.jpg,train
26,4,26_0_4_20170103235427740.jpg,train
75,0,75_0_0_20170111205932368.jpg,train
25,2,25_0_2_20170116165101483.jpg,train
61,0,61_0_0_20170117174635328.jpg,train
36,0,36_0_0_20170117105105170.jpg,train
36,1,36_0_1_20170116191931354.jpg,train
35,1,35_1_1_20170112210437469.jpg,train
8,3,8_1_3_20161220222531163.jpg,train
22,0,22_0_0_20170117140116351.jpg,train
24,1,24_1_1_20170116153804572.jpg,train
53,3,53_0_3_20170119205806352.jpg,train
20,0,20_0_0_20170117134248038.jpg,train
25,0,25_0_0_20170113174036233.jpg,train
48,0,48_0_0_20170120224756433.jpg,train
26,4,26_1_4_20170117200115644.jpg,train
28,4,28_1_4_20170104165215184.jpg,train
45,0,45_0_0_20170104202521936.jpg,train
43,3,43_0_3_20170119171523303.jpg,train
26,3,26_0_3_20170104230413577.jpg,train
23,2,23_1_2_20170116173240500.jpg,train
32,0,32_0_0_20170116214359024.jpg,train
35,0,35_0_0_20170113134346250.jpg,train
30,2,30_0_2_20170117142033818.jpg,train
27,0,27_0_0_20170117192017055.jpg,train
30,1,30_1_1_20170112210336469.jpg,train
26,1,26_0_1_20170116204952113.jpg,train
16,0,16_0_0_20170110232444834.jpg,train
26,2,26_1_2_20170116184020867.jpg,train
26,3,26_0_3_20170119180820501.jpg,train
32,0,32_1_0_20170120220940628.jpg,train
65,0,65_0_0_20170104213523774.jpg,train
25,2,25_1_2_20170116175317571.jpg,train
4,0,4_0_0_20170110212940437.jpg,train
46,1,46_1_1_20170116001928205.jpg,train
22,3,22_0_3_20170117143013435.jpg,train
45,1,45_1_1_20170113012310351.jpg,train
48,0,48_0_0_20170117183518783.jpg,train
40,0,40_0_0_20170117131221514.jpg,train
23,0,23_1_0_20170103234935189.jpg,train
26,1,26_1_1_20170116233051385.jpg,train
27,0,27_0_0_20170104170103608.jpg,train
31,0,31_0_0_20170104202003656.jpg,train
35,0,35_0_0_20170116222140420.jpg,train
25,0,25_0_0_20170116215601291.jpg,train
35,0,35_0_0_20170117171508484.jpg,train
55,0,55_0_0_20170117170523803.jpg,train
45,3,45_0_3_20170119195829723.jpg,train
5,0,5_1_0_20170109205316524.jpg,train
39,0,39_1_0_20170103181459801.jpg,train
40,1,40_1_1_20170113005623327.jpg,train
24,0,24_0_0_20170117145956618.jpg,train
49,0,49_1_0_20170109220855652.jpg,train
73,0,73_0_0_20170105173752749.jpg,train
70,0,70_1_0_20170110141008498.jpg,train
30,2,30_1_2_20170116191309887.jpg,train
26,1,26_0_1_20170113152819985.jpg,train
24,2,24_1_2_20170103212931444.jpg,train
21,2,21_1_2_20170116171702825.jpg,train
2,2,2_0_2_20161219203828132.jpg,train
30,4,30_1_4_20170117203004549.jpg,train
80,0,80_0_0_20170117175507859.jpg,train
55,0,55_0_0_20170117191852677.jpg,train
19,0,19_1_0_20170119145731470.jpg,train
2,0,2_0_0_20170110211504184.jpg,train
8,0,8_1_0_20170109202738358.jpg,train
26,4,26_0_4_20170117154033686.jpg,train
2,2,2_0_2_20161219142243497.jpg,train
32,0,32_1_0_20170103162938008.jpg,train
42,0,42_0_0_20170117154747738.jpg,train
26,1,26_1_1_20170116162105745.jpg,train
44,3,44_0_3_20170119200652604.jpg,train
27,1,27_1_1_20170112193026590.jpg,train
29,0,29_0_0_20170117020823000.jpg,train
32,0,32_0_0_20170117140230056.jpg,train
36,3,36_0_3_20170119183543230.jpg,train
4,0,4_0_0_20170110205414483.jpg,train
26,0,26_1_0_20170117173801797.jpg,train
36,1,36_1_1_20170117165628076.jpg,train
26,0,26_1_0_20170119192908266.jpg,train
56,0,56_0_0_20170104184554798.jpg,train
72,0,72_1_0_20170110183657201.jpg,train
29,0,29_1_0_20170116180417150.jpg,train
1,3,1_0_3_20161220222945883.jpg,train
28,1,28_1_1_20170105003322373.jpg,train
36,0,36_0_0_20170117163541966.jpg,train
1,3,1_1_3_20161220220045185.jpg,train
29,1,29_0_1_20170117105022445.jpg,train
28,0,28_1_0_20170117202621022.jpg,train
24,1,24_1_1_20170112234558855.jpg,train
26,1,26_0_1_20170116221029791.jpg,train
65,1,65_0_1_20170117194017535.jpg,train
50,3,50_0_3_20170119205544079.jpg,train
30,1,30_1_1_20170112215103998.jpg,train
26,1,26_0_1_20170113151639816.jpg,train
4,2,4_1_2_20161219154415701.jpg,train
25,0,25_1_0_20170116003458183.jpg,train
1,2,1_0_2_20161219200532811.jpg,train
28,1,28_0_1_20170113180628821.jpg,train
27,0,27_1_0_20170116201204900.jpg,train
30,0,30_0_0_20170113133232626.jpg,train
54,0,54_0_0_20170117204554999.jpg,train
28,0,28_0_0_20170113210605140.jpg,train
26,2,26_0_2_20170116175942111.jpg,train
26,3,26_1_3_20170119150012157.jpg,train
1,3,1_0_3_20161220222441595.jpg,train
53,0,53_0_0_20170111201629101.jpg,train
35,2,35_1_2_20170116191842610.jpg,train
28,1,28_0_1_20170113175442946.jpg,train
24,0,24_0_0_20170119151341215.jpg,train
47,3,47_0_3_20170119205121919.jpg,train
38,2,38_1_2_20170116153446750.jpg,train
24,3,24_0_3_20170119160307619.jpg,train
26,1,26_0_1_20170113174952963.jpg,train
25,1,25_1_1_20170117164610754.jpg,train
25,0,25_0_0_20170120222735442.jpg,train
26,0,26_0_0_20170117172157291.jpg,train
22,4,22_1_4_20170103223405215.jpg,train
23,0,23_1_0_20170103180703224.jpg,train
27,1,27_0_1_20170117010716859.jpg,train
28,1,28_0_1_20170116192206580.jpg,train
28,4,28_0_4_20170105163707258.jpg,train
24,1,24_1_1_20170116222611638.jpg,train
26,0,26_0_0_20170117172737876.jpg,train
21,0,21_1_0_20170105183522855.jpg,train
25,0,25_1_0_20170117140418545.jpg,train
4,0,4_0_0_20170110212545618.jpg,train
15,0,15_0_0_20170103201316167.jpg,train
25,0,25_1_0_20170103180311751.jpg,train
24,0,24_0_0_20170116215532270.jpg,train
3,0,3_1_0_20161219154514612.jpg,train
28,0,28_0_0_20170116211700944.jpg,train
29,0,29_0_0_20170119195119659.jpg,train
35,3,35_0_3_20170119200913517.jpg,train
7,0,7_0_0_20170110220014507.jpg,train
24,2,24_1_2_20170116170612853.jpg,train
40,1,40_1_1_20170113010421198.jpg,train
35,1,35_0_1_20170113134711160.jpg,train
26,1,26_0_1_20170113182414254.jpg,train
28,0,28_0_0_20170117120938226.jpg,train
29,0,29_0_0_20170117180936418.jpg,train
3,2,3_1_2_20161219155004341.jpg,train
20,1,20_1_1_20170112191230798.jpg,train
30,1,30_1_1_20170113011218830.jpg,train
1,0,1_0_0_20161219191012803.jpg,train
60,0,60_0_0_20170111204805716.jpg,train
27,4,27_0_4_20170104194349352.jpg,train
59,0,59_0_0_20170109010613005.jpg,train
31,0,31_1_0_20170117181737356.jpg,train
50,0,50_1_0_20170117181420604.jpg,train
22,1,22_1_1_20170112230707620.jpg,train
38,1,38_1_1_20170117170743869.jpg,train
58,0,58_0_0_20170117191926691.jpg,train
24,3,24_1_3_20170104223331567.jpg,train
1,4,1_0_4_20161221192552629.jpg,train
40,0,40_1_0_20170117092248467.jpg,train
24,0,24_1_0_20170111182452781.jpg,train
2,4,2_1_4_20161221195057952.jpg,train
23,0,23_1_0_20170103163120968.jpg,train
26,1,26_1_1_20170113193249379.jpg,train
20,0,20_0_0_20170116200755014.jpg,train
1,4,1_1_4_20161221193459566.jpg,train
35,2,35_1_2_20170117092216605.jpg,train
26,0,26_1_0_20170113180707130.jpg,train
45,3,45_0_3_20170119201940309.jpg,train
65,0,65_0_0_20170117134804749.jpg,train
54,0,54_1_0_20170117171651994.jpg,train
40,0,40_1_0_20170120133632861.jpg,train
45,0,45_1_0_20170117140127932.jpg,train
30,1,30_0_1_20170117191447948.jpg,train
28,1,28_0_1_20170113151917402.jpg,train
80,0,80_1_0_20170110183129402.jpg,train
16,0,16_1_0_20170109213003514.jpg,train
28,1,28_0_1_20170113161017373.jpg,train
25,3,25_1_3_20170117151955147.jpg,train
28,1,28_1_1_20170117165607911.jpg,train
12,0,12_1_0_20170109200926532.jpg,train
2,2,2_0_2_20161219203047420.jpg,train
30,0,30_0_0_20170119145357069.jpg,train
32,1,32_0_1_20170117140225687.jpg,train
52,0,52_1_0_20170110153654447.jpg,train
25,3,25_1_3_20170119154344723.jpg,train
25,1,25_1_1_20170112205156233.jpg,train
34,1,34_1_1_20170114033315738.jpg,train
26,1,26_1_1_20170116231925419.jpg,train
45,0,45_0_0_20170117182811973.jpg,train
33,3,33_0_3_20170119164235580.jpg,train
33,0,33_0_0_20170105164910285.jpg,train
56,3,56_0_3_20170119180731484.jpg,train
26,2,26_1_2_20170116180523022.jpg,train
65,1,65_1_1_20170113002051572.jpg,train
34,3,34_0_3_20170119200815092.jpg,train
26,3,26_1_3_20170104215610550.jpg,train
42,0,42_0_0_20170104204536019.jpg,train
1,3,1_1_3_20161219225245716.jpg,train
26,0,26_1_0_20170116153214587.jpg,train
6,0,6_1_0_20170109204822889.jpg,train
14,0,14_0_0_20170110225130741.jpg,train
35,2,35_0_2_20170116181056835.jpg,train
1,2,1_1_2_20161219195252187.jpg,train
27,0,27_1_0_20170114030815179.jpg,train
90,0,90_1_0_20170110155210772.jpg,train
2,3,2_1_3_20161220221639986.jpg,train
22,1,22_1_1_20170112192911566.jpg,train
22,2,22_1_2_20170116172657692.jpg,train
28,2,28_0_2_20170116164352558.jpg,train
26,1,26_0_1_20170113182433174.jpg,train
61,0,61_0_0_20170113185438888.jpg,train
26,0,26_1_0_20170117001121254.jpg,train
27,3,27_1_3_20170112220116952.jpg,train
26,3,26_1_3_20170117174443279.jpg,train
38,0,38_0_0_20170117125958451.jpg,train
35,0,35_1_0_20170113001111066.jpg,train
15,0,15_0_0_20170110232807958.jpg,train
31,1,31_1_1_20170117135046063.jpg,train
39,1,39_0_1_20170113151528768.jpg,train
35,0,35_1_0_20170103230424865.jpg,train
37,0,37_0_0_20170117140102778.jpg,train
49,0,49_1_0_20170104192623743.jpg,train
23,3,23_1_3_20170117144215201.jpg,train
2,0,2_0_0_20170110213507337.jpg,train
54,0,54_0_0_20170120223241564.jpg,train
50,0,50_0_0_20170111195423102.jpg,train
65,1,65_0_1_20170116204818030.jpg,train
30,0,30_1_0_20170117143123552.jpg,train
57,0,57_1_0_20170117135732680.jpg,train
52,0,52_0_0_20170104212319100.jpg,train
1,4,1_0_4_20161221201527169.jpg,train
34,3,34_0_3_20170117134903926.jpg,train
40,0,40_0_0_20170117134415492.jpg,train
26,1,26_1_1_20170116225222631.jpg,train
51,0,51_1_0_20170110125229594.jpg,train
2,2,2_1_2_20161219151151323.jpg,train
35,3,35_1_3_20170104231848138.jpg,train
40,1,40_0_1_20170113152055344.jpg,train
38,0,38_0_0_20170104184023164.jpg,train
48,1,48_1_1_20170117132631424.jpg,train
26,1,26_0_1_20170116201931711.jpg,train
58,0,58_0_0_20170117193911971.jpg,train
47,0,47_0_0_20170117160350201.jpg,train
26,3,26_0_3_20170119184335552.jpg,train
56,0,56_1_0_20170110141552560.jpg,train
27,3,27_1_3_20170109132133665.jpg,train
67,0,67_0_0_20170104213337429.jpg,train
40,0,40_0_0_20170120221643832.jpg,train
32,0,32_0_0_20170104201035977.jpg,train
88,0,88_0_0_20170111210626829.jpg,train
42,0,42_0_0_20170119204427263.jpg,train
36,0,36_1_0_20170105163423874.jpg,train
60,3,60_0_3_20170119205901832.jpg,train
10,0,10_0_0_20170116201328751.jpg,train
30,1,30_0_1_20170117120438367.jpg,train
20,0,20_0_0_20170117134042772.jpg,train
22,4,22_1_4_20170103212717246.jpg,train
45,1,45_1_1_20170117140432386.jpg,train
43,0,43_1_0_20170117155109008.jpg,train
1,4,1_0_4_20161221193041157.jpg,train
26,0,26_0_0_20170113210126366.jpg,train
60,0,60_0_0_20170117163630971.jpg,train
38,0,38_1_0_20170117165102494.jpg,train
26,1,26_0_1_20170113134653322.jpg,train
2,2,2_1_2_20161219162834654.jpg,train
85,0,85_1_0_20170110183455199.jpg,train
21,2,21_1_2_20170116170950166.jpg,train
22,2,22_1_2_20170116165023471.jpg,train
9,0,9_0_0_20170110220148443.jpg,train
2,4,2_1_4_20170103205101618.jpg,train
3,2,3_1_2_20161219140959953.jpg,train
35,2,35_0_2_20170116175138888.jpg,train
26,1,26_1_1_20170116232324000.jpg,train
50,0,50_0_0_20170117135334839.jpg,train
31,1,31_1_1_20170116023825964.jpg,train
24,2,24_1_2_20170116174415218.jpg,train
28,0,28_0_0_20170117021818299.jpg,train
1,2,1_0_2_20161219162726231.jpg,train
25,0,25_1_0_20170119172027811.jpg,train
55,0,55_0_0_20170117191602073.jpg,train
26,0,26_0_0_20170117171613595.jpg,train
29,0,29_0_0_20170105163908828.jpg,train
65,0,65_0_0_20170104184048158.jpg,train
26,2,26_1_2_20170116180234218.jpg,train
34,1,34_0_1_20170116003716387.jpg,train
26,0,26_1_0_20170117174119845.jpg,train
59,0,59_1_0_20170110132107674.jpg,train
58,0,58_0_0_20170117193904073.jpg,train
65,0,65_1_0_20170110132446063.jpg,train
26,3,26_0_3_20170104215431446.jpg,train
30,0,30_1_0_20170117170425322.jpg,train
27,2,27_1_2_20170104020913116.jpg,train
60,0,60_0_0_20170111205328800.jpg,train
23,2,23_1_2_20170104021026844.jpg,train
32,1,32_0_1_20170113141930308.jpg,train
36,0,36_0_0_20170117153823071.jpg,train
54,0,54_1_0_20170109142905822.jpg,train
38,1,38_0_1_20170113173111601.jpg,train
26,3,26_1_3_20170104235113586.jpg,train
75,0,75_0_0_20170117172928993.jpg,train
27,2,27_1_2_20170116184848621.jpg,train
35,2,35_1_2_20170117123949303.jpg,train
9,0,9_0_0_20170110220151722.jpg,train
27,0,27_0_0_20170116205604495.jpg,train
62,0,62_0_0_20170120134411415.jpg,train
59,0,59_0_0_20170113190732385.jpg,train
34,1,34_1_1_20170116164431637.jpg,train
34,0,34_1_0_20170105172659429.jpg,train
24,2,24_1_2_20170116171551289.jpg,train
26,1,26_1_1_20170117170654969.jpg,train
7,0,7_1_0_20170109204556280.jpg,train
28,0,28_0_0_20170117180516071.jpg,train
26,4,26_0_4_20170103224832945.jpg,train
30,3,30_0_3_20170117144310409.jpg,train
25,3,25_0_3_20170119171339224.jpg,train
35,1,35_0_1_20170113141713475.jpg,train
26,3,26_1_3_20170119192323474.jpg,train
32,2,32_1_2_20170104165117233.jpg,train
50,0,50_0_0_20170111181750464.jpg,train
46,0,46_1_0_20170117114910298.jpg,train
1,0,1_1_0_20170109193704430.jpg,train
28,2,28_1_2_20170116162435106.jpg,train
24,4,24_1_4_20170103230402800.jpg,train
